"","X","iso3c","question","yes_no","year_enforcement","year_panel","pfri_level","n_question","n_enforced","pfri_pct","pfr_subindex"
"362",362,"ARG","Ques_33",0,2009,2002,0,30,0,0,"RS"
"363",363,"ARG","Ques_33",0,2009,2003,0,30,0,0,"RS"
"364",364,"ARG","Ques_33",0,2009,2004,0,30,0,0,"RS"
"365",365,"ARG","Ques_33",0,2009,2005,0,30,0,0,"RS"
"366",366,"ARG","Ques_33",0,2009,2006,0,30,0,0,"RS"
"367",367,"ARG","Ques_33",0,2009,2007,0,30,0,0,"RS"
"368",368,"ARG","Ques_33",0,2009,2008,0,30,0,0,"RS"
"369",369,"ARG","Ques_33",0,2009,2009,0,30,13,0.433333333333333,"RS"
"370",370,"ARG","Ques_33",0,2009,2010,0,30,13,0.433333333333333,"RS"
"371",371,"ARG","Ques_33",0,2009,2011,0,30,14,0.466666666666667,"RS"
"372",372,"ARG","Ques_33",0,2009,2014,0,30,14,0.466666666666667,"RS"
"373",373,"ARG","Ques_33",0,2009,2015,0,30,14,0.466666666666667,"RS"
"374",374,"ARG","Ques_33",0,2009,2016,0,30,17,0.566666666666667,"RS"
"375",375,"ARG","Ques_35",0,2009,1925,0,30,0,0,"OS"
"376",376,"ARG","Ques_35",0,2009,1965,0,30,0,0,"OS"
"377",377,"ARG","Ques_35",0,2009,1983,0,30,0,0,"OS"
"378",378,"ARG","Ques_35",0,2009,1986,0,30,0,0,"OS"
"379",379,"ARG","Ques_35",0,2009,1991,0,30,0,0,"OS"
"380",380,"ARG","Ques_35",0,2009,1992,0,30,0,0,"OS"
"381",381,"ARG","Ques_35",0,2009,1996,0,30,0,0,"OS"
"382",382,"ARG","Ques_35",0,2009,1998,0,30,0,0,"OS"
"383",383,"ARG","Ques_35",0,2009,2000,0,30,0,0,"OS"
"384",384,"ARG","Ques_35",0,2009,2002,0,30,0,0,"OS"
"385",385,"ARG","Ques_35",0,2009,2003,0,30,0,0,"OS"
"386",386,"ARG","Ques_35",0,2009,2004,0,30,0,0,"OS"
"387",387,"ARG","Ques_35",0,2009,2005,0,30,0,0,"OS"
"388",388,"ARG","Ques_35",0,2009,2006,0,30,0,0,"OS"
"389",389,"ARG","Ques_35",0,2009,2007,0,30,0,0,"OS"
"390",390,"ARG","Ques_35",0,2009,2008,0,30,0,0,"OS"
"391",391,"ARG","Ques_35",0,2009,2009,0,30,13,0.433333333333333,"OS"
"392",392,"ARG","Ques_35",0,2009,2010,0,30,13,0.433333333333333,"OS"
"393",393,"ARG","Ques_35",0,2009,2011,0,30,14,0.466666666666667,"OS"
"394",394,"ARG","Ques_35",0,2009,2014,0,30,14,0.466666666666667,"OS"
"395",395,"ARG","Ques_35",0,2009,2015,0,30,14,0.466666666666667,"OS"
"396",396,"ARG","Ques_35",0,2009,2016,0,30,17,0.566666666666667,"OS"
"397",397,"ARG","Ques_36",1,2009,1925,0,30,0,0,"OS"
"398",398,"ARG","Ques_36",1,2009,1965,0,30,0,0,"OS"
"399",399,"ARG","Ques_36",1,2009,1983,0,30,0,0,"OS"
"400",400,"ARG","Ques_36",1,2009,1986,0,30,0,0,"OS"
"401",401,"ARG","Ques_36",1,2009,1991,0,30,0,0,"OS"
"402",402,"ARG","Ques_36",1,2009,1992,0,30,0,0,"OS"
"403",403,"ARG","Ques_36",1,2009,1996,0,30,0,0,"OS"
"404",404,"ARG","Ques_36",1,2009,1998,0,30,0,0,"OS"
"405",405,"ARG","Ques_36",1,2009,2000,0,30,0,0,"OS"
"406",406,"ARG","Ques_36",1,2009,2002,0,30,0,0,"OS"
"407",407,"ARG","Ques_36",1,2009,2003,0,30,0,0,"OS"
"408",408,"ARG","Ques_36",1,2009,2004,0,30,0,0,"OS"
"409",409,"ARG","Ques_36",1,2009,2005,0,30,0,0,"OS"
"410",410,"ARG","Ques_36",1,2009,2006,0,30,0,0,"OS"
"411",411,"ARG","Ques_36",1,2009,2007,0,30,0,0,"OS"
"412",412,"ARG","Ques_36",1,2009,2008,0,30,0,0,"OS"
"413",413,"ARG","Ques_36",1,2009,2009,1,30,13,0.433333333333333,"OS"
"414",414,"ARG","Ques_36",1,2009,2010,1,30,13,0.433333333333333,"OS"
"415",415,"ARG","Ques_36",1,2009,2011,1,30,14,0.466666666666667,"OS"
"416",416,"ARG","Ques_36",1,2009,2014,1,30,14,0.466666666666667,"OS"
"417",417,"ARG","Ques_36",1,2009,2015,1,30,14,0.466666666666667,"OS"
"418",418,"ARG","Ques_36",1,2009,2016,1,30,17,0.566666666666667,"OS"
"419",419,"ARG","Ques_37",1,2009,1925,0,30,0,0,"OS"
"420",420,"ARG","Ques_37",1,2009,1965,0,30,0,0,"OS"
"421",421,"ARG","Ques_37",1,2009,1983,0,30,0,0,"OS"
"422",422,"ARG","Ques_37",1,2009,1986,0,30,0,0,"OS"
"423",423,"ARG","Ques_37",1,2009,1991,0,30,0,0,"OS"
"424",424,"ARG","Ques_37",1,2009,1992,0,30,0,0,"OS"
"425",425,"ARG","Ques_37",1,2009,1996,0,30,0,0,"OS"
"426",426,"ARG","Ques_37",1,2009,1998,0,30,0,0,"OS"
"427",427,"ARG","Ques_37",1,2009,2000,0,30,0,0,"OS"
"428",428,"ARG","Ques_37",1,2009,2002,0,30,0,0,"OS"
"429",429,"ARG","Ques_37",1,2009,2003,0,30,0,0,"OS"
"430",430,"ARG","Ques_37",1,2009,2004,0,30,0,0,"OS"
"431",431,"ARG","Ques_37",1,2009,2005,0,30,0,0,"OS"
"432",432,"ARG","Ques_37",1,2009,2006,0,30,0,0,"OS"
"433",433,"ARG","Ques_37",1,2009,2007,0,30,0,0,"OS"
"434",434,"ARG","Ques_37",1,2009,2008,0,30,0,0,"OS"
"435",435,"ARG","Ques_37",1,2009,2009,1,30,13,0.433333333333333,"OS"
"436",436,"ARG","Ques_37",1,2009,2010,1,30,13,0.433333333333333,"OS"
"437",437,"ARG","Ques_37",1,2009,2011,1,30,14,0.466666666666667,"OS"
"438",438,"ARG","Ques_37",1,2009,2014,1,30,14,0.466666666666667,"OS"
"439",439,"ARG","Ques_37",1,2009,2015,1,30,14,0.466666666666667,"OS"
"440",440,"ARG","Ques_37",1,2009,2016,1,30,17,0.566666666666667,"OS"
"441",441,"ARG","Ques_38",1,2009,1925,0,30,0,0,"OS"
"442",442,"ARG","Ques_38",1,2009,1965,0,30,0,0,"OS"
"443",443,"ARG","Ques_38",1,2009,1983,0,30,0,0,"OS"
"444",444,"ARG","Ques_38",1,2009,1986,0,30,0,0,"OS"
"445",445,"ARG","Ques_38",1,2009,1991,0,30,0,0,"OS"
"446",446,"ARG","Ques_38",1,2009,1992,0,30,0,0,"OS"
"447",447,"ARG","Ques_38",1,2009,1996,0,30,0,0,"OS"
"448",448,"ARG","Ques_38",1,2009,1998,0,30,0,0,"OS"
"449",449,"ARG","Ques_38",1,2009,2000,0,30,0,0,"OS"
"450",450,"ARG","Ques_38",1,2009,2002,0,30,0,0,"OS"
"451",451,"ARG","Ques_38",1,2009,2003,0,30,0,0,"OS"
"452",452,"ARG","Ques_38",1,2009,2004,0,30,0,0,"OS"
"453",453,"ARG","Ques_38",1,2009,2005,0,30,0,0,"OS"
"454",454,"ARG","Ques_38",1,2009,2006,0,30,0,0,"OS"
"455",455,"ARG","Ques_38",1,2009,2007,0,30,0,0,"OS"
"456",456,"ARG","Ques_38",1,2009,2008,0,30,0,0,"OS"
"457",457,"ARG","Ques_38",1,2009,2009,1,30,13,0.433333333333333,"OS"
"458",458,"ARG","Ques_38",1,2009,2010,1,30,13,0.433333333333333,"OS"
"459",459,"ARG","Ques_38",1,2009,2011,1,30,14,0.466666666666667,"OS"
"460",460,"ARG","Ques_38",1,2009,2014,1,30,14,0.466666666666667,"OS"
"461",461,"ARG","Ques_38",1,2009,2015,1,30,14,0.466666666666667,"OS"
"462",462,"ARG","Ques_38",1,2009,2016,1,30,17,0.566666666666667,"OS"
"463",463,"ARG","Ques_39",1,2009,1925,0,30,0,0,"OS"
"464",464,"ARG","Ques_39",1,2009,1965,0,30,0,0,"OS"
"465",465,"ARG","Ques_39",1,2009,1983,0,30,0,0,"OS"
"466",466,"ARG","Ques_39",1,2009,1986,0,30,0,0,"OS"
"467",467,"ARG","Ques_39",1,2009,1991,0,30,0,0,"OS"
"468",468,"ARG","Ques_39",1,2009,1992,0,30,0,0,"OS"
"469",469,"ARG","Ques_39",1,2009,1996,0,30,0,0,"OS"
"470",470,"ARG","Ques_39",1,2009,1998,0,30,0,0,"OS"
"471",471,"ARG","Ques_39",1,2009,2000,0,30,0,0,"OS"
"472",472,"ARG","Ques_39",1,2009,2002,0,30,0,0,"OS"
"473",473,"ARG","Ques_39",1,2009,2003,0,30,0,0,"OS"
"474",474,"ARG","Ques_39",1,2009,2004,0,30,0,0,"OS"
"475",475,"ARG","Ques_39",1,2009,2005,0,30,0,0,"OS"
"476",476,"ARG","Ques_39",1,2009,2006,0,30,0,0,"OS"
"477",477,"ARG","Ques_39",1,2009,2007,0,30,0,0,"OS"
"478",478,"ARG","Ques_39",1,2009,2008,0,30,0,0,"OS"
"479",479,"ARG","Ques_39",1,2009,2009,1,30,13,0.433333333333333,"OS"
"480",480,"ARG","Ques_39",1,2009,2010,1,30,13,0.433333333333333,"OS"
"481",481,"ARG","Ques_39",1,2009,2011,1,30,14,0.466666666666667,"OS"
"482",482,"ARG","Ques_39",1,2009,2014,1,30,14,0.466666666666667,"OS"
"483",483,"ARG","Ques_39",1,2009,2015,1,30,14,0.466666666666667,"OS"
"484",484,"ARG","Ques_39",1,2009,2016,1,30,17,0.566666666666667,"OS"
"485",485,"ARG","Ques_4",0,2016,1925,0,30,0,0,"PI"
"486",486,"ARG","Ques_4",0,2016,1965,0,30,0,0,"PI"
"487",487,"ARG","Ques_4",0,2016,1983,0,30,0,0,"PI"
"488",488,"ARG","Ques_4",0,2016,1986,0,30,0,0,"PI"
"489",489,"ARG","Ques_4",0,2016,1991,0,30,0,0,"PI"
"490",490,"ARG","Ques_4",0,2016,1992,0,30,0,0,"PI"
"491",491,"ARG","Ques_4",0,2016,1996,0,30,0,0,"PI"
"492",492,"ARG","Ques_4",0,2016,1998,0,30,0,0,"PI"
"493",493,"ARG","Ques_4",0,2016,2000,0,30,0,0,"PI"
"494",494,"ARG","Ques_4",0,2016,2002,0,30,0,0,"PI"
"495",495,"ARG","Ques_4",0,2016,2003,0,30,0,0,"PI"
"496",496,"ARG","Ques_4",0,2016,2004,0,30,0,0,"PI"
"497",497,"ARG","Ques_4",0,2016,2005,0,30,0,0,"PI"
"498",498,"ARG","Ques_4",0,2016,2006,0,30,0,0,"PI"
"499",499,"ARG","Ques_4",0,2016,2007,0,30,0,0,"PI"
"500",500,"ARG","Ques_4",0,2016,2008,0,30,0,0,"PI"
"501",501,"ARG","Ques_4",0,2016,2009,0,30,13,0.433333333333333,"PI"
"502",502,"ARG","Ques_4",0,2016,2010,0,30,13,0.433333333333333,"PI"
"503",503,"ARG","Ques_4",0,2016,2011,0,30,14,0.466666666666667,"PI"
"504",504,"ARG","Ques_4",0,2016,2014,0,30,14,0.466666666666667,"PI"
"505",505,"ARG","Ques_4",0,2016,2015,0,30,14,0.466666666666667,"PI"
"506",506,"ARG","Ques_4",0,2016,2016,0,30,17,0.566666666666667,"PI"
"507",507,"ARG","Ques_41",1,2016,1925,0,30,0,0,"OS"
"508",508,"ARG","Ques_41",1,2016,1965,0,30,0,0,"OS"
"509",509,"ARG","Ques_41",1,2016,1983,0,30,0,0,"OS"
"510",510,"ARG","Ques_41",1,2016,1986,0,30,0,0,"OS"
"511",511,"ARG","Ques_41",1,2016,1991,0,30,0,0,"OS"
"512",512,"ARG","Ques_41",1,2016,1992,0,30,0,0,"OS"
"513",513,"ARG","Ques_41",1,2016,1996,0,30,0,0,"OS"
"514",514,"ARG","Ques_41",1,2016,1998,0,30,0,0,"OS"
"515",515,"ARG","Ques_41",1,2016,2000,0,30,0,0,"OS"
"516",516,"ARG","Ques_41",1,2016,2002,0,30,0,0,"OS"
"517",517,"ARG","Ques_41",1,2016,2003,0,30,0,0,"OS"
"518",518,"ARG","Ques_41",1,2016,2004,0,30,0,0,"OS"
"519",519,"ARG","Ques_41",1,2016,2005,0,30,0,0,"OS"
"520",520,"ARG","Ques_41",1,2016,2006,0,30,0,0,"OS"
"521",521,"ARG","Ques_41",1,2016,2007,0,30,0,0,"OS"
"522",522,"ARG","Ques_41",1,2016,2008,0,30,0,0,"OS"
"523",523,"ARG","Ques_41",1,2016,2009,0,30,13,0.433333333333333,"OS"
"524",524,"ARG","Ques_41",1,2016,2010,0,30,13,0.433333333333333,"OS"
"525",525,"ARG","Ques_41",1,2016,2011,0,30,14,0.466666666666667,"OS"
"526",526,"ARG","Ques_41",1,2016,2014,0,30,14,0.466666666666667,"OS"
"527",527,"ARG","Ques_41",1,2016,2015,0,30,14,0.466666666666667,"OS"
"528",528,"ARG","Ques_41",1,2016,2016,1,30,17,0.566666666666667,"OS"
"529",529,"ARG","Ques_43",1,2009,1925,0,30,0,0,"OS"
"530",530,"ARG","Ques_43",1,2009,1965,0,30,0,0,"OS"
"531",531,"ARG","Ques_43",1,2009,1983,0,30,0,0,"OS"
"532",532,"ARG","Ques_43",1,2009,1986,0,30,0,0,"OS"
"533",533,"ARG","Ques_43",1,2009,1991,0,30,0,0,"OS"
"534",534,"ARG","Ques_43",1,2009,1992,0,30,0,0,"OS"
"535",535,"ARG","Ques_43",1,2009,1996,0,30,0,0,"OS"
"536",536,"ARG","Ques_43",1,2009,1998,0,30,0,0,"OS"
"537",537,"ARG","Ques_43",1,2009,2000,0,30,0,0,"OS"
"538",538,"ARG","Ques_43",1,2009,2002,0,30,0,0,"OS"
"539",539,"ARG","Ques_43",1,2009,2003,0,30,0,0,"OS"
"540",540,"ARG","Ques_43",1,2009,2004,0,30,0,0,"OS"
"541",541,"ARG","Ques_43",1,2009,2005,0,30,0,0,"OS"
"542",542,"ARG","Ques_43",1,2009,2006,0,30,0,0,"OS"
"543",543,"ARG","Ques_43",1,2009,2007,0,30,0,0,"OS"
"544",544,"ARG","Ques_43",1,2009,2008,0,30,0,0,"OS"
"545",545,"ARG","Ques_43",1,2009,2009,1,30,13,0.433333333333333,"OS"
"546",546,"ARG","Ques_43",1,2009,2010,1,30,13,0.433333333333333,"OS"
"547",547,"ARG","Ques_43",1,2009,2011,1,30,14,0.466666666666667,"OS"
"548",548,"ARG","Ques_43",1,2009,2014,1,30,14,0.466666666666667,"OS"
"549",549,"ARG","Ques_43",1,2009,2015,1,30,14,0.466666666666667,"OS"
"550",550,"ARG","Ques_43",1,2009,2016,1,30,17,0.566666666666667,"OS"
"551",551,"ARG","Ques_5",1,2009,1925,0,30,0,0,"PI"
"552",552,"ARG","Ques_5",1,2009,1965,0,30,0,0,"PI"
"553",553,"ARG","Ques_5",1,2009,1983,0,30,0,0,"PI"
"554",554,"ARG","Ques_5",1,2009,1986,0,30,0,0,"PI"
"555",555,"ARG","Ques_5",1,2009,1991,0,30,0,0,"PI"
"556",556,"ARG","Ques_5",1,2009,1992,0,30,0,0,"PI"
"557",557,"ARG","Ques_5",1,2009,1996,0,30,0,0,"PI"
"558",558,"ARG","Ques_5",1,2009,1998,0,30,0,0,"PI"
"559",559,"ARG","Ques_5",1,2009,2000,0,30,0,0,"PI"
"560",560,"ARG","Ques_5",1,2009,2002,0,30,0,0,"PI"
"561",561,"ARG","Ques_5",1,2009,2003,0,30,0,0,"PI"
"562",562,"ARG","Ques_5",1,2009,2004,0,30,0,0,"PI"
"563",563,"ARG","Ques_5",1,2009,2005,0,30,0,0,"PI"
"564",564,"ARG","Ques_5",1,2009,2006,0,30,0,0,"PI"
"565",565,"ARG","Ques_5",1,2009,2007,0,30,0,0,"PI"
"566",566,"ARG","Ques_5",1,2009,2008,0,30,0,0,"PI"
"567",567,"ARG","Ques_5",1,2009,2009,1,30,13,0.433333333333333,"PI"
"568",568,"ARG","Ques_5",1,2009,2010,1,30,13,0.433333333333333,"PI"
"569",569,"ARG","Ques_5",1,2009,2011,1,30,14,0.466666666666667,"PI"
"570",570,"ARG","Ques_5",1,2009,2014,1,30,14,0.466666666666667,"PI"
"571",571,"ARG","Ques_5",1,2009,2015,1,30,14,0.466666666666667,"PI"
"572",572,"ARG","Ques_5",1,2009,2016,1,30,17,0.566666666666667,"PI"
"573",573,"ARG","Ques_6",1,2011,1925,0,30,0,0,"PI"
"574",574,"ARG","Ques_6",1,2011,1965,0,30,0,0,"PI"
"575",575,"ARG","Ques_6",1,2011,1983,0,30,0,0,"PI"
"576",576,"ARG","Ques_6",1,2011,1986,0,30,0,0,"PI"
"577",577,"ARG","Ques_6",1,2011,1991,0,30,0,0,"PI"
"578",578,"ARG","Ques_6",1,2011,1992,0,30,0,0,"PI"
"579",579,"ARG","Ques_6",1,2011,1996,0,30,0,0,"PI"
"580",580,"ARG","Ques_6",1,2011,1998,0,30,0,0,"PI"
"581",581,"ARG","Ques_6",1,2011,2000,0,30,0,0,"PI"
"582",582,"ARG","Ques_6",1,2011,2002,0,30,0,0,"PI"
"583",583,"ARG","Ques_6",1,2011,2003,0,30,0,0,"PI"
"584",584,"ARG","Ques_6",1,2011,2004,0,30,0,0,"PI"
"585",585,"ARG","Ques_6",1,2011,2005,0,30,0,0,"PI"
"586",586,"ARG","Ques_6",1,2011,2006,0,30,0,0,"PI"
"587",587,"ARG","Ques_6",1,2011,2007,0,30,0,0,"PI"
"588",588,"ARG","Ques_6",1,2011,2008,0,30,0,0,"PI"
"589",589,"ARG","Ques_6",1,2011,2009,0,30,13,0.433333333333333,"PI"
"590",590,"ARG","Ques_6",1,2011,2010,0,30,13,0.433333333333333,"PI"
"591",591,"ARG","Ques_6",1,2011,2011,1,30,14,0.466666666666667,"PI"
"592",592,"ARG","Ques_6",1,2011,2014,1,30,14,0.466666666666667,"PI"
"593",593,"ARG","Ques_6",1,2011,2015,1,30,14,0.466666666666667,"PI"
"594",594,"ARG","Ques_6",1,2011,2016,1,30,17,0.566666666666667,"PI"
"595",595,"ARG","Ques_7",0,2009,1925,0,30,0,0,"PI"
"596",596,"ARG","Ques_7",0,2009,1965,0,30,0,0,"PI"
"597",597,"ARG","Ques_7",0,2009,1983,0,30,0,0,"PI"
"598",598,"ARG","Ques_7",0,2009,1986,0,30,0,0,"PI"
"599",599,"ARG","Ques_7",0,2009,1991,0,30,0,0,"PI"
"600",600,"ARG","Ques_7",0,2009,1992,0,30,0,0,"PI"
"601",601,"ARG","Ques_7",0,2009,1996,0,30,0,0,"PI"
"602",602,"ARG","Ques_7",0,2009,1998,0,30,0,0,"PI"
"603",603,"ARG","Ques_7",0,2009,2000,0,30,0,0,"PI"
"604",604,"ARG","Ques_7",0,2009,2002,0,30,0,0,"PI"
"605",605,"ARG","Ques_7",0,2009,2003,0,30,0,0,"PI"
"606",606,"ARG","Ques_7",0,2009,2004,0,30,0,0,"PI"
"607",607,"ARG","Ques_7",0,2009,2005,0,30,0,0,"PI"
"608",608,"ARG","Ques_7",0,2009,2006,0,30,0,0,"PI"
"609",609,"ARG","Ques_7",0,2009,2007,0,30,0,0,"PI"
"610",610,"ARG","Ques_7",0,2009,2008,0,30,0,0,"PI"
"611",611,"ARG","Ques_7",0,2009,2009,0,30,13,0.433333333333333,"PI"
"612",612,"ARG","Ques_7",0,2009,2010,0,30,13,0.433333333333333,"PI"
"613",613,"ARG","Ques_7",0,2009,2011,0,30,14,0.466666666666667,"PI"
"614",614,"ARG","Ques_7",0,2009,2014,0,30,14,0.466666666666667,"PI"
"615",615,"ARG","Ques_7",0,2009,2015,0,30,14,0.466666666666667,"PI"
"616",616,"ARG","Ques_7",0,2009,2016,0,30,17,0.566666666666667,"PI"
"617",617,"ARG","Ques_8",0,2016,1925,0,30,0,0,"PI"
"618",618,"ARG","Ques_8",0,2016,1965,0,30,0,0,"PI"
"619",619,"ARG","Ques_8",0,2016,1983,0,30,0,0,"PI"
"620",620,"ARG","Ques_8",0,2016,1986,0,30,0,0,"PI"
"621",621,"ARG","Ques_8",0,2016,1991,0,30,0,0,"PI"
"622",622,"ARG","Ques_8",0,2016,1992,0,30,0,0,"PI"
"623",623,"ARG","Ques_8",0,2016,1996,0,30,0,0,"PI"
"624",624,"ARG","Ques_8",0,2016,1998,0,30,0,0,"PI"
"625",625,"ARG","Ques_8",0,2016,2000,0,30,0,0,"PI"
"626",626,"ARG","Ques_8",0,2016,2002,0,30,0,0,"PI"
"627",627,"ARG","Ques_8",0,2016,2003,0,30,0,0,"PI"
"628",628,"ARG","Ques_8",0,2016,2004,0,30,0,0,"PI"
"629",629,"ARG","Ques_8",0,2016,2005,0,30,0,0,"PI"
"630",630,"ARG","Ques_8",0,2016,2006,0,30,0,0,"PI"
"631",631,"ARG","Ques_8",0,2016,2007,0,30,0,0,"PI"
"632",632,"ARG","Ques_8",0,2016,2008,0,30,0,0,"PI"
"633",633,"ARG","Ques_8",0,2016,2009,0,30,13,0.433333333333333,"PI"
"634",634,"ARG","Ques_8",0,2016,2010,0,30,13,0.433333333333333,"PI"
"635",635,"ARG","Ques_8",0,2016,2011,0,30,14,0.466666666666667,"PI"
"636",636,"ARG","Ques_8",0,2016,2014,0,30,14,0.466666666666667,"PI"
"637",637,"ARG","Ques_8",0,2016,2015,0,30,14,0.466666666666667,"PI"
"638",638,"ARG","Ques_8",0,2016,2016,0,30,17,0.566666666666667,"PI"
"639",639,"ARG","Ques_9",0,2009,1925,0,30,0,0,"PI"
"640",640,"ARG","Ques_9",0,2009,1965,0,30,0,0,"PI"
"641",641,"ARG","Ques_9",0,2009,1983,0,30,0,0,"PI"
"642",642,"ARG","Ques_9",0,2009,1986,0,30,0,0,"PI"
"643",643,"ARG","Ques_9",0,2009,1991,0,30,0,0,"PI"
"644",644,"ARG","Ques_9",0,2009,1992,0,30,0,0,"PI"
"645",645,"ARG","Ques_9",0,2009,1996,0,30,0,0,"PI"
"646",646,"ARG","Ques_9",0,2009,1998,0,30,0,0,"PI"
"647",647,"ARG","Ques_9",0,2009,2000,0,30,0,0,"PI"
"648",648,"ARG","Ques_9",0,2009,2002,0,30,0,0,"PI"
"649",649,"ARG","Ques_9",0,2009,2003,0,30,0,0,"PI"
"650",650,"ARG","Ques_9",0,2009,2004,0,30,0,0,"PI"
"651",651,"ARG","Ques_9",0,2009,2005,0,30,0,0,"PI"
"652",652,"ARG","Ques_9",0,2009,2006,0,30,0,0,"PI"
"653",653,"ARG","Ques_9",0,2009,2007,0,30,0,0,"PI"
"654",654,"ARG","Ques_9",0,2009,2008,0,30,0,0,"PI"
"655",655,"ARG","Ques_9",0,2009,2009,0,30,13,0.433333333333333,"PI"
"656",656,"ARG","Ques_9",0,2009,2010,0,30,13,0.433333333333333,"PI"
"657",657,"ARG","Ques_9",0,2009,2011,0,30,14,0.466666666666667,"PI"
"658",658,"ARG","Ques_9",0,2009,2014,0,30,14,0.466666666666667,"PI"
"659",659,"ARG","Ques_9",0,2009,2015,0,30,14,0.466666666666667,"PI"
"660",660,"ARG","Ques_9",0,2009,2016,0,30,17,0.566666666666667,"PI"
"661",661,"BOL","Ques_1",1,1983,1925,0,25,0,0,"PI"
"662",662,"BOL","Ques_1",1,1983,1965,0,25,0,0,"PI"
"663",663,"BOL","Ques_1",1,1983,1983,1,25,3,0.12,"PI"
"664",664,"BOL","Ques_1",1,1983,1986,1,25,3,0.12,"PI"
"665",665,"BOL","Ques_1",1,1983,1991,1,25,3,0.12,"PI"
"666",666,"BOL","Ques_1",1,1983,1992,1,25,3,0.12,"PI"
"667",667,"BOL","Ques_1",1,1983,1996,1,25,3,0.12,"PI"
"668",668,"BOL","Ques_1",1,1983,1998,1,25,3,0.12,"PI"
"669",669,"BOL","Ques_1",1,1983,2000,1,25,3,0.12,"PI"
"670",670,"BOL","Ques_1",1,1983,2002,1,25,3,0.12,"PI"
"671",671,"BOL","Ques_1",1,1983,2003,1,25,3,0.12,"PI"
"672",672,"BOL","Ques_1",1,1983,2004,1,25,3,0.12,"PI"
"673",673,"BOL","Ques_1",1,1983,2005,1,25,3,0.12,"PI"
"674",674,"BOL","Ques_1",1,1983,2006,1,25,3,0.12,"PI"
"675",675,"BOL","Ques_1",1,1983,2007,1,25,3,0.12,"PI"
"676",676,"BOL","Ques_1",1,1983,2008,1,25,4,0.16,"PI"
"677",677,"BOL","Ques_1",1,1983,2009,1,25,5,0.2,"PI"
"678",678,"BOL","Ques_1",1,1983,2010,1,25,9,0.36,"PI"
"679",679,"BOL","Ques_1",1,1983,2011,1,25,9,0.36,"PI"
"680",680,"BOL","Ques_1",1,1983,2014,1,25,9,0.36,"PI"
"681",681,"BOL","Ques_1",1,1983,2015,1,25,9,0.36,"PI"
"682",682,"BOL","Ques_1",1,1983,2016,1,25,12,0.48,"PI"
"683",683,"BOL","Ques_10",0,2009,1925,0,25,0,0,"PI"
"684",684,"BOL","Ques_10",0,2009,1965,0,25,0,0,"PI"
"685",685,"BOL","Ques_10",0,2009,1983,0,25,3,0.12,"PI"
"686",686,"BOL","Ques_10",0,2009,1986,0,25,3,0.12,"PI"
"687",687,"BOL","Ques_10",0,2009,1991,0,25,3,0.12,"PI"
"688",688,"BOL","Ques_10",0,2009,1992,0,25,3,0.12,"PI"
"689",689,"BOL","Ques_10",0,2009,1996,0,25,3,0.12,"PI"
"690",690,"BOL","Ques_10",0,2009,1998,0,25,3,0.12,"PI"
"691",691,"BOL","Ques_10",0,2009,2000,0,25,3,0.12,"PI"
"692",692,"BOL","Ques_10",0,2009,2002,0,25,3,0.12,"PI"
"693",693,"BOL","Ques_10",0,2009,2003,0,25,3,0.12,"PI"
"694",694,"BOL","Ques_10",0,2009,2004,0,25,3,0.12,"PI"
"695",695,"BOL","Ques_10",0,2009,2005,0,25,3,0.12,"PI"
"696",696,"BOL","Ques_10",0,2009,2006,0,25,3,0.12,"PI"
"697",697,"BOL","Ques_10",0,2009,2007,0,25,3,0.12,"PI"
"698",698,"BOL","Ques_10",0,2009,2008,0,25,4,0.16,"PI"
"699",699,"BOL","Ques_10",0,2009,2009,0,25,5,0.2,"PI"
"700",700,"BOL","Ques_10",0,2009,2010,0,25,9,0.36,"PI"
"701",701,"BOL","Ques_10",0,2009,2011,0,25,9,0.36,"PI"
"702",702,"BOL","Ques_10",0,2009,2014,0,25,9,0.36,"PI"
"703",703,"BOL","Ques_10",0,2009,2015,0,25,9,0.36,"PI"
"704",704,"BOL","Ques_10",0,2009,2016,0,25,12,0.48,"PI"
"705",705,"BOL","Ques_12",0,1983,1925,0,25,0,0,"PI"
"706",706,"BOL","Ques_12",0,1983,1965,0,25,0,0,"PI"
"707",707,"BOL","Ques_12",0,1983,1983,0,25,3,0.12,"PI"
"708",708,"BOL","Ques_12",0,1983,1986,0,25,3,0.12,"PI"
"709",709,"BOL","Ques_12",0,1983,1991,0,25,3,0.12,"PI"
"710",710,"BOL","Ques_12",0,1983,1992,0,25,3,0.12,"PI"
"711",711,"BOL","Ques_12",0,1983,1996,0,25,3,0.12,"PI"
"712",712,"BOL","Ques_12",0,1983,1998,0,25,3,0.12,"PI"
"713",713,"BOL","Ques_12",0,1983,2000,0,25,3,0.12,"PI"
"714",714,"BOL","Ques_12",0,1983,2002,0,25,3,0.12,"PI"
"715",715,"BOL","Ques_12",0,1983,2003,0,25,3,0.12,"PI"
"716",716,"BOL","Ques_12",0,1983,2004,0,25,3,0.12,"PI"
"717",717,"BOL","Ques_12",0,1983,2005,0,25,3,0.12,"PI"
"718",718,"BOL","Ques_12",0,1983,2006,0,25,3,0.12,"PI"
"719",719,"BOL","Ques_12",0,1983,2007,0,25,3,0.12,"PI"
"720",720,"BOL","Ques_12",0,1983,2008,0,25,4,0.16,"PI"
"721",721,"BOL","Ques_12",0,1983,2009,0,25,5,0.2,"PI"
