"","X","iso3c","question","yes_no","year_enforcement","year_panel","pfri_level","n_question","n_enforced","pfri_pct","pfr_subindex","n_question_sub","n_enforced_sub","pfri_pct_sub"
"2392",2392,"CHL","Ques_7",1,2005,2008,1,29,13,0.448275862068966,"PI",15,5,0.333333333333333
"2393",2393,"CHL","Ques_7",1,2005,2009,1,29,15,0.517241379310345,"PI",15,5,0.333333333333333
"2394",2394,"CHL","Ques_7",1,2005,2010,1,29,15,0.517241379310345,"PI",15,5,0.333333333333333
"2395",2395,"CHL","Ques_7",1,2005,2011,1,29,15,0.517241379310345,"PI",15,5,0.333333333333333
"2396",2396,"CHL","Ques_7",1,2005,2014,1,29,15,0.517241379310345,"PI",15,5,0.333333333333333
"2397",2397,"CHL","Ques_7",1,2005,2015,1,29,15,0.517241379310345,"PI",15,5,0.333333333333333
"2398",2398,"CHL","Ques_7",1,2005,2016,1,29,25,0.862068965517241,"PI",15,12,0.8
"2399",2399,"CHL","Ques_8",1,2005,1925,0,29,0,0,"PI",15,0,0
"2400",2400,"CHL","Ques_8",1,2005,1965,0,29,0,0,"PI",15,0,0
"2401",2401,"CHL","Ques_8",1,2005,1983,0,29,0,0,"PI",15,0,0
"2402",2402,"CHL","Ques_8",1,2005,1986,0,29,0,0,"PI",15,0,0
"2403",2403,"CHL","Ques_8",1,2005,1991,0,29,0,0,"PI",15,0,0
"2404",2404,"CHL","Ques_8",1,2005,1992,0,29,0,0,"PI",15,0,0
"2405",2405,"CHL","Ques_8",1,2005,1996,0,29,0,0,"PI",15,0,0
"2406",2406,"CHL","Ques_8",1,2005,1998,0,29,0,0,"PI",15,0,0
"2407",2407,"CHL","Ques_8",1,2005,2000,0,29,0,0,"PI",15,0,0
"2408",2408,"CHL","Ques_8",1,2005,2002,0,29,0,0,"PI",15,0,0
"2409",2409,"CHL","Ques_8",1,2005,2003,0,29,5,0.172413793103448,"PI",15,2,0.133333333333333
"2410",2410,"CHL","Ques_8",1,2005,2004,0,29,5,0.172413793103448,"PI",15,2,0.133333333333333
"2411",2411,"CHL","Ques_8",1,2005,2005,1,29,13,0.448275862068966,"PI",15,5,0.333333333333333
"2412",2412,"CHL","Ques_8",1,2005,2006,1,29,13,0.448275862068966,"PI",15,5,0.333333333333333
"2413",2413,"CHL","Ques_8",1,2005,2007,1,29,13,0.448275862068966,"PI",15,5,0.333333333333333
"2414",2414,"CHL","Ques_8",1,2005,2008,1,29,13,0.448275862068966,"PI",15,5,0.333333333333333
"2415",2415,"CHL","Ques_8",1,2005,2009,1,29,15,0.517241379310345,"PI",15,5,0.333333333333333
"2416",2416,"CHL","Ques_8",1,2005,2010,1,29,15,0.517241379310345,"PI",15,5,0.333333333333333
"2417",2417,"CHL","Ques_8",1,2005,2011,1,29,15,0.517241379310345,"PI",15,5,0.333333333333333
"2418",2418,"CHL","Ques_8",1,2005,2014,1,29,15,0.517241379310345,"PI",15,5,0.333333333333333
"2419",2419,"CHL","Ques_8",1,2005,2015,1,29,15,0.517241379310345,"PI",15,5,0.333333333333333
"2420",2420,"CHL","Ques_8",1,2005,2016,1,29,25,0.862068965517241,"PI",15,12,0.8
"2421",2421,"CHL","Ques_9",0,2016,1925,0,29,0,0,"PI",15,0,0
"2422",2422,"CHL","Ques_9",0,2016,1965,0,29,0,0,"PI",15,0,0
"2423",2423,"CHL","Ques_9",0,2016,1983,0,29,0,0,"PI",15,0,0
"2424",2424,"CHL","Ques_9",0,2016,1986,0,29,0,0,"PI",15,0,0
"2425",2425,"CHL","Ques_9",0,2016,1991,0,29,0,0,"PI",15,0,0
"2426",2426,"CHL","Ques_9",0,2016,1992,0,29,0,0,"PI",15,0,0
"2427",2427,"CHL","Ques_9",0,2016,1996,0,29,0,0,"PI",15,0,0
"2428",2428,"CHL","Ques_9",0,2016,1998,0,29,0,0,"PI",15,0,0
"2429",2429,"CHL","Ques_9",0,2016,2000,0,29,0,0,"PI",15,0,0
"2430",2430,"CHL","Ques_9",0,2016,2002,0,29,0,0,"PI",15,0,0
"2431",2431,"CHL","Ques_9",0,2016,2003,0,29,5,0.172413793103448,"PI",15,2,0.133333333333333
"2432",2432,"CHL","Ques_9",0,2016,2004,0,29,5,0.172413793103448,"PI",15,2,0.133333333333333
"2433",2433,"CHL","Ques_9",0,2016,2005,0,29,13,0.448275862068966,"PI",15,5,0.333333333333333
"2434",2434,"CHL","Ques_9",0,2016,2006,0,29,13,0.448275862068966,"PI",15,5,0.333333333333333
"2435",2435,"CHL","Ques_9",0,2016,2007,0,29,13,0.448275862068966,"PI",15,5,0.333333333333333
"2436",2436,"CHL","Ques_9",0,2016,2008,0,29,13,0.448275862068966,"PI",15,5,0.333333333333333
"2437",2437,"CHL","Ques_9",0,2016,2009,0,29,15,0.517241379310345,"PI",15,5,0.333333333333333
"2438",2438,"CHL","Ques_9",0,2016,2010,0,29,15,0.517241379310345,"PI",15,5,0.333333333333333
"2439",2439,"CHL","Ques_9",0,2016,2011,0,29,15,0.517241379310345,"PI",15,5,0.333333333333333
"2440",2440,"CHL","Ques_9",0,2016,2014,0,29,15,0.517241379310345,"PI",15,5,0.333333333333333
"2441",2441,"CHL","Ques_9",0,2016,2015,0,29,15,0.517241379310345,"PI",15,5,0.333333333333333
"2442",2442,"CHL","Ques_9",0,2016,2016,0,29,25,0.862068965517241,"PI",15,12,0.8
"2443",2443,"COL","Ques_1",1,2009,1925,0,28,0,0,"PI",15,0,0
"2444",2444,"COL","Ques_1",1,2009,1965,0,28,0,0,"PI",15,0,0
"2445",2445,"COL","Ques_1",1,2009,1983,0,28,0,0,"PI",15,0,0
"2446",2446,"COL","Ques_1",1,2009,1986,0,28,0,0,"PI",15,0,0
"2447",2447,"COL","Ques_1",1,2009,1991,0,28,0,0,"PI",15,0,0
"2448",2448,"COL","Ques_1",1,2009,1992,0,28,0,0,"PI",15,0,0
"2449",2449,"COL","Ques_1",1,2009,1996,0,28,0,0,"PI",15,0,0
"2450",2450,"COL","Ques_1",1,2009,1998,0,28,0,0,"PI",15,0,0
"2451",2451,"COL","Ques_1",1,2009,2000,0,28,0,0,"PI",15,0,0
"2452",2452,"COL","Ques_1",1,2009,2002,0,28,0,0,"PI",15,0,0
"2453",2453,"COL","Ques_1",1,2009,2003,0,28,0,0,"PI",15,0,0
"2454",2454,"COL","Ques_1",1,2009,2004,0,28,0,0,"PI",15,0,0
"2455",2455,"COL","Ques_1",1,2009,2005,0,28,1,0.0357142857142857,"PI",15,1,0.0666666666666667
"2456",2456,"COL","Ques_1",1,2009,2006,0,28,1,0.0357142857142857,"PI",15,1,0.0666666666666667
"2457",2457,"COL","Ques_1",1,2009,2007,0,28,2,0.0714285714285714,"PI",15,1,0.0666666666666667
"2458",2458,"COL","Ques_1",1,2009,2008,0,28,2,0.0714285714285714,"PI",15,1,0.0666666666666667
"2459",2459,"COL","Ques_1",1,2009,2009,1,28,7,0.25,"PI",15,3,0.2
"2460",2460,"COL","Ques_1",1,2009,2010,1,28,7,0.25,"PI",15,3,0.2
"2461",2461,"COL","Ques_1",1,2009,2011,1,28,24,0.857142857142857,"PI",15,12,0.8
"2462",2462,"COL","Ques_1",1,2009,2014,1,28,24,0.857142857142857,"PI",15,12,0.8
"2463",2463,"COL","Ques_1",1,2009,2015,1,28,24,0.857142857142857,"PI",15,12,0.8
"2464",2464,"COL","Ques_1",1,2009,2016,1,28,24,0.857142857142857,"PI",15,12,0.8
"2465",2465,"COL","Ques_10",0,2011,1925,0,28,0,0,"PI",15,0,0
"2466",2466,"COL","Ques_10",0,2011,1965,0,28,0,0,"PI",15,0,0
"2467",2467,"COL","Ques_10",0,2011,1983,0,28,0,0,"PI",15,0,0
"2468",2468,"COL","Ques_10",0,2011,1986,0,28,0,0,"PI",15,0,0
